source,split,original_index,audio_path,speaker_id,gender,age,sentence,word,target_sound,phone,phone_score,label
speechocean762,test,243,001200081.wav,speechocean_0120,f,19,I THINK IT'S A WONDERFUL CONCEPT,think,th,TH,2.0,clear
speechocean762,test,1122,020160093.wav,speechocean_2016,m,19,HE IS CONCERNED ABOUT PEACE AND FREEDOM,peace,s,S,2.0,clear
speechocean762,train,2438,096430020.wav,speechocean_9643,f,25,"IN FACT, WE FOUND THEM EXCEEDINGLY USEFUL.",useful,s,S,2.0,clear
speechocean762,train,1427,030230170.wav,speechocean_3023,m,19,WHAT A DREAM COME TRUE THAT WOULD BE,true,r,R,2.0,clear
speechocean762,test,1362,024510061.wav,speechocean_2451,f,23,IT'S TOO PRECIOUS TO US TO LET IT DIE,us,s,S,2.0,clear
speechocean762,test,1566,030140075.wav,speechocean_3014,m,9,I TELL YOU WHAT IT'S LIKE,it's,s,S,2.0,clear
speechocean762,test,1957,069020163.wav,speechocean_6902,m,12,SHE DID NOT CRY AT ALL,cry,r,R,0.0,unclear
speechocean762,test,1408,025380152.wav,speechocean_2538,f,21,MEANWHILE IS IT PIG ROAST YET,is,z,Z,2.0,clear
speechocean762,train,2041,090700008.wav,speechocean_9070,f,15,ONE TWICE AND THE THIRD TIME DEATH,third,th,TH,2.0,clear
speechocean762,train,1090,022080187.wav,speechocean_2208,f,20,SO AS SOON AS THAT HAPPENS,as,z,Z,1.8,clear
speechocean762,test,1199,020310376.wav,speechocean_2031,f,21,THAT'S HOW YOU CAN TELL IT'S THERE,there,r,R,2.0,clear
speechocean762,train,220,001030008.wav,speechocean_0103,m,6,JACK HAS GOT SOME LEMON,has,z,Z,1.8,clear
speechocean762,train,2487,096490008.wav,speechocean_9649,m,20,A BROKEN LAND SITTING ON BROKEN GROUND.,broken,r,R,0.0,unclear
speechocean762,train,1961,080020002.wav,speechocean_8002,m,23,IT WAS VERY VERY STRANGE,strange,r,R,2.0,clear
speechocean762,train,517,010290341.wav,speechocean_1029,m,31,NOTHING COMES FROM A SINGLE CAUSE BUT FROM MANY,nothing,th,TH,2.0,clear
speechocean762,train,106,000480033.wav,speechocean_0048,m,6,ZERO FIVE EIGHT THREE,three,r,R,0.4,unclear
speechocean762,train,991,020890260.wav,speechocean_2089,f,20,WINDOWS OPEN TRANSFORMERS IN BED,transformers,r,R,2.0,clear
speechocean762,test,2465,096400008.wav,speechocean_9640,f,29,"DEATH SHOULD BE VEILED, THE GRAVE SHOULD HAVE ITS RESERVE.",its,s,S,0.0,unclear
speechocean762,train,2275,096160016.wav,speechocean_9616,f,28,I SHOULD HAVE THOUGHT IT THROUGH.,through,r,R,0.0,unclear
speechocean762,train,1200,023800015.wav,speechocean_2380,f,21,I AM SO SORRY TO ALL OF YOU,sorry,r,R,2.0,clear
speechocean762,train,776,014070341.wav,speechocean_1407,m,24,OF ALL SUBJECTS OF DISCUSSION THIS IS THE MOST DIFFICULT,subjects,s,S,2.0,clear
speechocean762,train,1265,024300068.wav,speechocean_2430,f,22,SO THEY HAVE TO GO WITH MORE SOPHISTICATE POSITIONING,positioning,z,Z,0.6,unclear
speechocean762,test,2020,085810002.wav,speechocean_8581,f,15,AND DOWN I GO FOR THE TENTH TIME,tenth,th,TH,2.0,clear
speechocean762,test,1705,050150070.wav,speechocean_5015,m,10,I KNOW NOTHING OF THESE STORIES,nothing,th,TH,2.0,clear
speechocean762,train,1029,021680246.wav,speechocean_2168,f,20,MAN PILLAR IS THE BEST,best,s,S,2.0,clear
speechocean762,train,2213,096130014.wav,speechocean_9613,f,33,"HE WAS, HE ADMITTED, NEVER VERY GOOD WITH HIS HANDS.",with,th,TH,0.0,unclear
speechocean762,train,1415,030210143.wav,speechocean_3021,f,9,IT IS ONLY FOUR FEET HIGH,is,z,Z,1.8,clear
speechocean762,train,868,014470053.wav,speechocean_1447,m,7,LUCY LIKES RUNNING,running,r,R,2.0,clear
speechocean762,test,2113,091070140.wav,speechocean_9107,m,15,YOU HAVE NO NEED TO TROUBLE YOURSELF TO COME,yourself,s,S,2.0,clear
speechocean762,train,1891,065040118.wav,speechocean_6504,m,12,HOW ON EARTH DID HE GET THERE,earth,th,TH,2.0,clear
speechocean762,test,2167,095550075.wav,speechocean_9555,f,15,THE LIFT HAD STOPPED AT THEIR FLOOR,their,r,R,2.0,clear
speechocean762,train,632,011970107.wav,speechocean_1197,m,7,SO LISA WENT ON TO PLAYGROUND,lisa,s,S,2.0,clear
speechocean762,train,980,020890003.wav,speechocean_2089,f,20,IT WAS SOMETHING THAT NEVER HAPPENED TO US BEFORE,was,z,Z,1.8,clear
speechocean762,train,2129,096060010.wav,speechocean_9606,f,21,YOU THOUGHT THE DREADFUL PLACE HAD YOU ONCE MORE!,dreadful,r,R,0.0,unclear
speechocean762,train,2239,096140022.wav,speechocean_9614,f,28,I WOULD LOVE FOR US TO STAY THERE ONCE AGAIN.,us,s,S,2.0,clear
speechocean762,train,2100,096040001.wav,speechocean_9604,f,21,"HE JUMPED UP, BUT ALL WAS STILL ABOUT HIM.",was,z,Z,0.0,unclear
speechocean762,test,1214,021120250.wav,speechocean_2112,f,20,LESS GOVERNMENT NOT MORE IS THE SOLUTION,solution,s,S,2.0,clear
speechocean762,test,540,010370025.wav,speechocean_1037,m,35,THEN I WAS LOOKING TO DO SOMETHING BETTER,something,th,TH,2.0,clear
speechocean762,train,2134,096060015.wav,speechocean_9606,f,21,SHE WANTED TO SAY SOMETHING ABOUT THIS.,something,th,TH,1.8,clear
speechocean762,train,1844,061210063.wav,speechocean_6121,f,11,VERY WELL I HAVE NO MORE QUESTIONS TO ASK,more,r,R,2.0,clear
speechocean762,train,300,001450037.wav,speechocean_0145,f,7,FOUR THREE THREE EIGHT,three,th,TH,1.8,clear
speechocean762,train,769,014070265.wav,speechocean_1407,m,24,THAT'S HOW THEY SAY IT IN SOUTH,south,th,TH,2.0,clear
speechocean762,train,1845,061210068.wav,speechocean_6121,f,11,I TOOK MY HEAD IN MY HANDS AND THOUGHT,thought,th,TH,1.8,clear
speechocean762,train,841,014390009.wav,speechocean_1439,m,6,DAVID RAN AWAY FROM THE CAT,from,r,R,2.0,clear
speechocean762,test,1952,069020103.wav,speechocean_6902,m,12,AT ALL EVENTS I WANT TO TRY,try,r,R,2.0,clear
speechocean762,test,1762,050390020.wav,speechocean_5039,f,12,THE PAIR WERE MARCHED AWAY,pair,r,R,2.0,clear
speechocean762,train,2255,096150024.wav,speechocean_9615,f,21,"IT WAS THE LITERATURE OF LOVE, NOT OF THE LOVE.",literature,r,R,0.8,unclear
speechocean762,train,1250,024270176.wav,speechocean_2427,f,22,STILL WAITING FOR IT TO HAPPEN,still,s,S,2.0,clear
speechocean762,train,2179,096090027.wav,speechocean_9609,m,27,SHE ACCEPTED IT AND PUT IT WITH HER THINGS.,things,th,TH,0.0,unclear
speechocean762,train,1183,022820042.wav,speechocean_2282,f,21,SOMEBODY WHO CAN HIT HOME RUNS AND DRIVE IN RUNS,drive,r,R,2.0,clear
speechocean762,train,565,010440039.wav,speechocean_1044,f,7,THREE SIX FOUR SEVEN,three,th,TH,1.8,clear
speechocean762,train,2019,085850170.wav,speechocean_8585,m,15,NEVER SAW ANYTHING LIKE IT NEVER IN MY LIFE,anything,th,TH,1.8,clear
speechocean762,test,1328,024410173.wav,speechocean_2441,f,19,WONDER WHAT HE THINKS WE SHOULD DO WITH HIM,thinks,th,TH,2.0,clear
speechocean762,train,1035,021680318.wav,speechocean_2168,f,20,OH HE'S A NICE MAN IS YOUR FATHER,he's,z,Z,1.8,clear
speechocean762,train,2388,096340012.wav,speechocean_9634,m,32,"THE OTHER ONE WAS BACK, IT WAS TIME AGAIN.",was,z,Z,0.0,unclear
speechocean762,test,2252,096100013.wav,speechocean_9610,f,22,"IF SO, WHAT WAS IT?",was,z,Z,2.0,clear
speechocean762,test,484,008110110.wav,speechocean_0811,f,20,GUNS WERE USED FOR ABOUT THREE OF EVERY FIVE KILLINGS,guns,z,Z,1.8,clear
speechocean762,train,866,014470039.wav,speechocean_1447,m,7,ONE NINE THREE FOUR,three,r,R,2.0,clear
speechocean762,test,2138,091180161.wav,speechocean_9118,f,15,NOTHING REMAINS FOR US BUT WAIT AND HOPE,remains,z,Z,1.8,clear
speechocean762,test,2069,090880120.wav,speechocean_9088,f,15,THINK OF ME AS THROUGH I WERE YOU SISTER,through,th,TH,2.0,clear
speechocean762,test,2492,096470016.wav,speechocean_9647,f,20,HOW MANY KINGDOMS KNOW US NOT!,us,s,S,0.4,unclear
speechocean762,train,2185,096110006.wav,speechocean_9611,f,30,YOU GET TO DO THIS JOB ON YOUR OWN.,this,s,S,0.4,unclear
speechocean762,test,1791,050720079.wav,speechocean_5072,m,10,BUT THAT HAS NOTHING TO DO WITH A MAN,nothing,th,TH,2.0,clear
speechocean762,test,2106,091070061.wav,speechocean_9107,m,15,THE SHOCK WAS TOO MUCH FOR HIM,was,z,Z,0.8,unclear
speechocean762,train,1733,054140115.wav,speechocean_5414,f,11,I SHALL HAVE THINGS TO SAY,things,th,TH,2.0,clear
speechocean762,test,69,000490097.wav,speechocean_0049,f,7,SANDY LIKES THE OLD MAP,sandy,s,S,2.0,clear
speechocean762,test,899,014040155.wav,speechocean_1404,m,7,O MY BROTHER'S CHILD,brother's,r,R,2.0,clear
speechocean762,train,2311,096240012.wav,speechocean_9624,m,29,THERE WAS SOMETHING ABOUT THE WOMAN THAT MADE HIM UNEASY.,there,r,R,2.0,clear
speechocean762,test,1736,050170145.wav,speechocean_5017,f,10,HE COULD HEAR NO MORE THAN BEFORE,more,r,R,2.0,clear
speechocean762,test,2311,096180014.wav,speechocean_9618,f,24,I ALWAYS THOUGHT HE WAS A GOOD PERSON.,thought,th,TH,0.0,unclear
speechocean762,train,2295,096190016.wav,speechocean_9619,m,24,HE ASKED AS HE PUT HIS ARM AROUND HER.,arm,r,R,0.8,unclear
speechocean762,test,2231,096080017.wav,speechocean_9608,f,30,SHE CLOSED HER EYES AND THOUGHT BACK.,closed,z,Z,0.0,unclear
speechocean762,test,93,000920126.wav,speechocean_0092,f,6,MARY THIS IS GARDEN BEACH,mary,r,R,2.0,clear
speechocean762,test,1513,029370221.wav,speechocean_2937,m,19,IT'S SUCH A GREAT SERIES,such,s,S,2.0,clear
speechocean762,test,771,011810222.wav,speechocean_1181,m,23,THAT'S NOT EVEN A PREDICTION,prediction,r,R,2.0,clear
speechocean762,train,2474,096460016.wav,speechocean_9646,f,21,CHAPTER ONE: FIRST DAY AT SCHOOL!,school,s,S,2.0,clear
speechocean762,test,364,004570124.wav,speechocean_0457,f,21,THANK YOU SO MUCH FOR IT,so,s,S,2.0,clear
speechocean762,test,842,012930028.wav,speechocean_1293,m,32,MORALE IN SOME PARTS OF COMPANY IS NOT STRONG,morale,r,R,2.0,clear
speechocean762,test,33,000240289.wav,speechocean_0024,f,25,COMPETITION IS GOOD FOR THE INDUSTRY,industry,s,S,2.0,clear
speechocean762,test,1865,054320041.wav,speechocean_5432,f,11,THAT'S WHAT I FEEL SO STRONG YOU KNOW,that's,s,S,0.0,unclear
speechocean762,train,722,013620106.wav,speechocean_1362,f,21,IF YOU MISS THERE'S A RARELY CONSEQUENCE,there's,r,R,2.0,clear
speechocean762,test,1064,020020123.wav,speechocean_2002,f,28,AND WE KNOW YOU ARE TOO,are,r,R,2.0,clear
speechocean762,test,2279,096120020.wav,speechocean_9612,f,20,BUT THAT IS AT AN END.,is,z,Z,1.8,clear
speechocean762,train,985,020890165.wav,speechocean_2089,f,20,AS PART OF THE RUN UP TO RELEASE,run,r,R,2.0,clear
speechocean762,train,1156,022440340.wav,speechocean_2244,f,20,THE TRAIL THOUGH WOULD BE EXTENSIVE,trail,r,R,2.0,clear
speechocean762,train,2436,096430018.wav,speechocean_9643,f,25,SO EVERYONE WOULD BE SATISFIED.,satisfied,s,S,0.0,unclear
speechocean762,test,1955,069020143.wav,speechocean_6902,m,12,THESE MEN DO NOT RETURN,return,r,R,2.0,clear
speechocean762,test,209,001130073.wav,speechocean_0113,m,6,MANDY GIVES UP ROWING,rowing,r,R,2.0,clear
speechocean762,train,957,020590322.wav,speechocean_2059,f,21,WE WERE ALWAYS DOING SOMETHING AS IT WAS,something,th,TH,1.8,clear
speechocean762,test,1070,020020208.wav,speechocean_2002,f,28,HALF THE COUNTRY WAS TRYING TO TELL YOU,was,z,Z,1.8,clear
speechocean762,test,57,000440163.wav,speechocean_0044,m,6,YOU CAN PLAY WITH IT,with,th,TH,2.0,clear
speechocean762,train,1243,024270051.wav,speechocean_2427,f,22,OTHERS ARE NOT QUITE SO SURE HOWEVER,so,s,S,2.0,clear
speechocean762,train,2446,096450007.wav,speechocean_9645,f,20,LET US INSTALL OURSELVES IN THIS HALL.,this,s,S,0.0,unclear
speechocean762,test,1889,055470105.wav,speechocean_5547,m,11,I KNOW NOTHING OF PARTIES,nothing,th,TH,1.8,clear
speechocean762,train,93,000360314.wav,speechocean_0036,f,21,BUT TELL ME THE TRUTH,truth,th,TH,2.0,clear
speechocean762,train,274,001310152.wav,speechocean_0131,m,7,IT IS A LONG JOURNEY,is,z,Z,2.0,clear
speechocean762,test,1157,020270170.wav,speechocean_2027,m,8,IS HE NOT GOOD,is,z,Z,2.0,clear
speechocean762,test,800,012280016.wav,speechocean_1228,m,26,REALITY IS NOT AS DRAMATIC,dramatic,r,R,0.8,unclear
speechocean762,test,1454,028920235.wav,speechocean_2892,m,24,I THINK YOU CAN TAKE IT YOURSELF,yourself,r,R,2.0,clear
speechocean762,test,320,001570024.wav,speechocean_0157,f,21,THE RESEARCHERS FOUND THAT TO BE THE CASE,researchers,s,S,2.0,clear
speechocean762,train,542,010420025.wav,speechocean_1042,f,7,ALISA IS FROM CHINA,is,z,Z,2.0,clear
speechocean762,train,2316,096240017.wav,speechocean_9624,m,29,I PUT MY HAND IN FRONT OF HER.,front,r,R,0.0,unclear
speechocean762,test,257,001200306.wav,speechocean_0120,f,19,THE OTHERS WERE TO COME AND SEE IT,others,z,Z,1.8,clear
speechocean762,test,790,011860317.wav,speechocean_1186,m,23,IT EASY PREVAIL SYSTEM,system,s,S,2.0,clear
speechocean762,test,1325,024410149.wav,speechocean_2441,f,19,WHAT DO YOU THINK OF MY STATUE,think,th,TH,2.0,clear
speechocean762,train,1925,070010006.wav,speechocean_7001,m,26,WHAT HE WAS TALKING ABOUT WAS SPORTS IN GENERAL,sports,s,S,0.4,unclear
speechocean762,train,2052,090700082.wav,speechocean_9070,f,15,THEY LIVED ON PUBLIC DEATH,death,th,TH,2.0,clear
speechocean762,train,727,013620143.wav,speechocean_1362,f,21,SHOULD BE FUN TO SEE THE RESULTS,results,r,R,2.0,clear
speechocean762,test,2428,096330012.wav,speechocean_9633,f,21,WE WERE THE SAME.I OPENED MY EYES.,eyes,z,Z,0.0,unclear
speechocean762,test,692,010990218.wav,speechocean_1099,m,43,CHANGE IS PART OF GROWING,part,r,R,2.0,clear
speechocean762,train,530,010330197.wav,speechocean_1033,m,30,IT'S A GOOD THING THAT THE GOVERNMENT IS LISTENING,listening,s,S,2.0,clear
speechocean762,train,510,010290252.wav,speechocean_1029,m,31,ROUGH STAR TO THE YEAR BUT IT WILL GET BETTER,rough,r,R,2.0,clear
speechocean762,train,664,012600131.wav,speechocean_1260,m,25,HAVE A LITTLE BIT OF FAITH LOVE,faith,th,TH,2.0,clear
speechocean762,train,2074,095560133.wav,speechocean_9556,m,15,HE AND HIS BROTHER SEEMED TO CHANGE PLACES,brother,r,R,2.0,clear
speechocean762,test,1709,050150116.wav,speechocean_5015,m,10,BUT AS IT WAS THINGS SOON RIGHTED THEMSELVES,things,th,TH,1.8,clear
speechocean762,test,682,010990060.wav,speechocean_1099,m,43,WEDNESDAY WAS ONE OF THOSE TIMES,those,z,Z,1.8,clear
speechocean762,train,317,001450171.wav,speechocean_0145,f,7,THIS IS TODAY PIG'S OFFICER,pig's,s,S,1.8,clear
speechocean762,test,2284,096170006.wav,speechocean_9617,f,35,BUT NOW FOR THE FIRST TIME SOMETHING HAD MESSED UP.,something,th,TH,1.8,clear
speechocean762,test,689,010990165.wav,speechocean_1099,m,43,WELL ONE OF MY THINGS,things,th,TH,2.0,clear
speechocean762,test,1722,050170005.wav,speechocean_5017,f,10,NOTHING HERE IS REALLY HIS,really,r,R,2.0,clear
speechocean762,train,841,014390009.wav,speechocean_1439,m,6,DAVID RAN AWAY FROM THE CAT,ran,r,R,2.0,clear
speechocean762,test,38,000240350.wav,speechocean_0024,f,25,IT WAS A PROOF OF HIS FRIENDSHIP,proof,r,R,2.0,clear
speechocean762,test,1908,060670044.wav,speechocean_6067,f,12,YOU HAVE HAD IF OF OUR QUIET LIFE A READY,ready,r,R,2.0,clear
speechocean762,train,128,000530060.wav,speechocean_0053,f,6,SIR THREE PLANTING GRAFF,three,r,R,1.8,clear
speechocean762,train,2170,096090017.wav,speechocean_9609,m,27,I WAS COMPLETELY IN MY OWN WORLD RIGHT NOW.,right,r,R,0.0,unclear
speechocean762,test,1342,024480094.wav,speechocean_2448,f,19,WE HAVE NO INTEREST IN ATTEMPTING TO DO THAT,interest,r,R,2.0,clear
speechocean762,train,2064,095560031.wav,speechocean_9556,m,15,NOTHING COULD TRUE HIM FROM HIS PURPOSE,nothing,th,TH,1.8,clear
speechocean762,test,1151,020270136.wav,speechocean_2027,m,8,DOES HE WASH TO SEE ME,does,z,Z,2.0,clear
speechocean762,test,1100,020140004.wav,speechocean_2014,f,9,JAYME CAN DRAW THE WAR,war,r,R,2.0,clear
speechocean762,test,1078,020020361.wav,speechocean_2002,f,28,WHAT HAVE I TO CARE FOR,for,r,R,2.0,clear
speechocean762,test,2392,096290015.wav,speechocean_9629,f,25,"SHE ASKED, LOOKING UP AT ME.",asked,s,S,2.0,clear
speechocean762,train,708,013360146.wav,speechocean_1336,m,24,SO I CAN TAKE A LISTEN,so,s,S,2.0,clear
speechocean762,test,898,014040152.wav,speechocean_1404,m,7,MY GRANDMA IS HAPPY TOO,grandma,r,R,2.0,clear
speechocean762,test,1902,060670017.wav,speechocean_6067,f,12,OLD MEN LIKE MYSELF YOU CARE NOTHING ABOUT,care,r,R,2.0,clear
speechocean762,train,976,020610316.wav,speechocean_2061,f,20,IT WAS ABOUT THAT PLAN OF ESCAPE,was,z,Z,1.8,clear
speechocean762,train,454,009600270.wav,speechocean_0960,m,28,THINKING OF HIS FAMILY AND FRIENDS,his,z,Z,1.8,clear
speechocean762,train,2099,096000022.wav,speechocean_9600,f,28,SHE SHOULD BE THERE IN ABOUT AN HOUR.,there,r,R,0.8,unclear
speechocean762,test,988,014690062.wav,speechocean_1469,m,6,DOES LOWEN LIKE THE STEAK,does,z,Z,1.8,clear
speechocean762,test,946,014220048.wav,speechocean_1422,m,7,TINA IS NOT VERY GOOD AT GYMNASTICS,gymnastics,s,S,0.0,unclear
speechocean762,test,627,010610069.wav,speechocean_1061,f,7,SANDY ATE A LITTLE PORK,pork,r,R,2.0,clear
speechocean762,test,25,000240099.wav,speechocean_0024,f,25,WHAT HE WAS TALKING ABOUT WAS SPORTS IN GENERAL,general,r,R,2.0,clear
speechocean762,train,2435,096430017.wav,speechocean_9643,f,25,"MY BREATH COMES IN IN SHARP, PAINFUL BURSTS.",breath,r,R,0.4,unclear
speechocean762,train,666,012600186.wav,speechocean_1260,m,25,WELL THAT WAS A BAD PERIOD,was,z,Z,2.0,clear
speechocean762,test,207,001130047.wav,speechocean_0113,m,6,SIX SEVEN NINE SEVEN,seven,s,S,2.0,clear
speechocean762,train,2192,096110015.wav,speechocean_9611,f,30,"I TURNED TO LOOK BEHIND ME, AND SAW NOTHING.",nothing,th,TH,1.8,clear
speechocean762,test,119,000930162.wav,speechocean_0093,f,6,I'M A NOT PARROT,parrot,r,R,2.0,clear
speechocean762,test,86,000920055.wav,speechocean_0092,f,6,CLAUS PAST LANTERN,claus,s,S,2.0,clear
speechocean762,train,419,007390355.wav,speechocean_0739,m,20,BUT WE MUST SPEAK FURTHER OF IN HIS SONGS,must,s,S,2.0,clear
speechocean762,test,749,011560184.wav,speechocean_1156,m,33,THANKS FOR TAKING THE TIME TO DO THE STORY,thanks,th,TH,2.0,clear
speechocean762,train,1269,024300099.wav,speechocean_2430,f,22,THE ECONOMY IS FAR FROM SOUND,far,r,R,2.0,clear
speechocean762,train,115,000480134.wav,speechocean_0048,m,6,LIKES THE STRING BEAN,string,r,R,0.4,unclear
speechocean762,train,754,013720233.wav,speechocean_1372,f,21,THAT WAS THE MESSAGE RIGHT,right,r,R,2.0,clear
speechocean762,test,955,014220140.wav,speechocean_1422,m,7,TIM IS NOT A REAL STUDENT,is,z,Z,1.8,clear
speechocean762,test,36,000240324.wav,speechocean_0024,f,25,SHE WOULD BE SORRY FOR HIS DEATH,death,th,TH,2.0,clear
speechocean762,test,1754,050290145.wav,speechocean_5029,m,11,THEN IN THAT CASE I CAN TELL YOU NOTHING,nothing,th,TH,2.0,clear
speechocean762,train,1049,021700211.wav,speechocean_2170,f,22,WHICH WAS A STUPID THING TO DO,thing,th,TH,2.0,clear
speechocean762,test,1456,028920242.wav,speechocean_2892,m,24,WANT TO GET RID OF THOSE DARK SPOTS,spots,s,S,2.0,clear
speechocean762,train,420,008130061.wav,speechocean_0813,f,20,IT WAS JUST LIKE A SPRING TRAINING PLAY,was,z,Z,1.8,clear
speechocean762,train,2077,095560163.wav,speechocean_9556,m,15,I MIGHT AS WELL GO,as,z,Z,2.0,clear
speechocean762,test,663,010760032.wav,speechocean_1076,m,7,ZERO NINE SEVEN EIGHT,zero,z,Z,2.0,clear
speechocean762,train,84,000360133.wav,speechocean_0036,f,21,UNFORTUNATELY NO ONE IS ALLOW TO SAY,say,s,S,2.0,clear
speechocean762,train,2204,096130005.wav,speechocean_9613,f,33,"SHE HAD LOVED BEFORE, BUT NOT LIKE THIS.",this,s,S,0.8,unclear
speechocean762,train,171,000560086.wav,speechocean_0056,m,6,TEDDY CAN SEE THE CAR,car,r,R,2.0,clear
speechocean762,train,153,000540111.wav,speechocean_0054,m,6,MARY CAN SEE THE THIEF,mary,r,R,2.0,clear
speechocean762,train,703,013360082.wav,speechocean_1336,m,24,IT IS THE RESULT OF MAJOR REFORM IN THE COUNTRY,is,z,Z,1.8,clear
speechocean762,test,1270,023270237.wav,speechocean_2327,f,22,IF YOU ARE BLAMING YOU ARE NOT BEING GRATEFUL,are,r,R,2.0,clear
speechocean762,test,2344,096230006.wav,speechocean_9623,m,21,THERE WAS NO NEED FOR HIM TOO.,was,z,Z,0.0,unclear
speechocean762,train,647,012030036.wav,speechocean_1203,m,7,FIVE NINE FIVE THREE,three,r,R,2.0,clear
speechocean762,test,1970,080630091.wav,speechocean_8063,f,13,NOW WILL YOU PLEASE SIT QUIRT STILL,please,z,Z,1.8,clear
speechocean762,test,759,011560372.wav,speechocean_1156,m,33,TO SAY SUCH A THING,such,s,S,2.0,clear
speechocean762,train,808,014190064.wav,speechocean_1419,m,7,HENNY SMELLS FRESH BREAD,bread,r,R,2.0,clear
speechocean762,test,947,014220058.wav,speechocean_1422,m,7,DOES JAYME LIKE THE BREAD,does,z,Z,2.0,clear
speechocean762,train,2086,096000008.wav,speechocean_9600,f,28,HE WAS THERE WHEN HIS BEST FRIEND ASKED HER OUT.,his,z,Z,0.0,unclear
speechocean762,test,2021,085810012.wav,speechocean_8581,f,15,IN THIS CASE WHAT A WAR,war,r,R,2.0,clear
speechocean762,train,723,013620108.wav,speechocean_1362,f,21,BUT THERE WAS NO ONE WHO COULD HELP,there,r,R,2.0,clear
speechocean762,test,1329,024410222.wav,speechocean_2441,f,19,OR IT IS JUST ME AND WHO CARES,is,z,Z,2.0,clear
speechocean762,test,2437,096330021.wav,speechocean_9633,f,21,HE WAS NOT HARD TO SEE FROM WHERE SHE WAS.,was,z,Z,2.0,clear
speechocean762,test,1940,069020006.wav,speechocean_6902,m,12,THAT IS WHAT MR WRIGHT ASKS,wright,r,R,0.8,unclear
speechocean762,train,1859,061210174.wav,speechocean_6121,f,11,EVERYONE STARTED WITH SURPRISE,surprise,s,S,2.0,clear
speechocean762,test,1900,060670002.wav,speechocean_6067,f,12,I THINK YOU DID NOT LIKE HIS PARENTS,think,th,TH,2.0,clear
speechocean762,train,374,005750298.wav,speechocean_0575,f,19,HOPE IS IN THE TOUR,is,z,Z,2.0,clear
speechocean762,train,1285,024500139.wav,speechocean_2450,f,19,BUT I KNOW WHAT YOU ARE,are,r,R,2.0,clear
speechocean762,test,224,001140054.wav,speechocean_0114,m,6,THREE FOUR THREE NINE,three,th,TH,1.8,clear
speechocean762,train,312,001450140.wav,speechocean_0145,f,7,OFFER IS BEST,best,s,S,0.6,unclear
speechocean762,test,236,001140140.wav,speechocean_0114,m,6,BILLY IS NOT A NURSE,nurse,s,S,0.8,unclear
speechocean762,train,1708,054080065.wav,speechocean_5408,m,11,AND THE THREE TURNED AWAY,three,th,TH,1.8,clear
speechocean762,test,570,010390189.wav,speechocean_1039,m,38,CARS HAVE COME A LONG WAY TOO,cars,r,R,2.0,clear
speechocean762,test,1306,024380197.wav,speechocean_2438,f,21,USED TO BE AN OLD SCHOOL I THINK,think,th,TH,2.0,clear
speechocean762,train,2476,096460018.wav,speechocean_9646,f,21,THIS PLACE IS BAD NEWS.,place,s,S,2.0,clear
speechocean762,test,1217,021120309.wav,speechocean_2112,f,20,THE FATHER OF HER CHILD WAS NOT EIGHTEEN YEARS OLD,was,z,Z,1.8,clear
speechocean762,train,2434,096430016.wav,speechocean_9643,f,25,EVEN IF IT TAKES SEVERAL YEARS.,takes,s,S,0.8,unclear
speechocean762,train,1000,021290009.wav,speechocean_2129,f,20,THE RACE IS TOO CLOSE TO CALL,close,s,S,2.0,clear
speechocean762,train,993,020890274.wav,speechocean_2089,f,20,I THOUGHT THIS WOULD BE SO EASY TO DRAW,thought,th,TH,2.0,clear
speechocean762,train,2371,096300012.wav,speechocean_9630,f,33,I THOUGHT TO MYSELF AS I MADE UP MY MIND.,thought,th,TH,2.0,clear
speechocean762,train,94,000360332.wav,speechocean_0036,f,21,THE FIRST QUESTION WAS AN OBVIOUS ONE,was,z,Z,1.8,clear
speechocean762,train,858,014390156.wav,speechocean_1439,m,6,IT IS NOT HERE YOU SEE,is,z,Z,1.8,clear
speechocean762,train,2487,096490008.wav,speechocean_9649,m,20,A BROKEN LAND SITTING ON BROKEN GROUND.,broken,r,R,0.0,unclear
speechocean762,test,127,000940067.wav,speechocean_0094,m,6,TEDDY IS GOOD AT TENNIS,is,z,Z,1.8,clear
speechocean762,test,961,014650023.wav,speechocean_1465,m,8,CATHY IS A FRIEND FROM FREEZE,cathy,th,TH,2.0,clear
speechocean762,test,376,004570300.wav,speechocean_0457,f,21,PEOPLE CAN DO WHAT THEY WANT WITH THEIR SPOONS,with,th,TH,2.0,clear
speechocean762,train,2064,095560031.wav,speechocean_9556,m,15,NOTHING COULD TRUE HIM FROM HIS PURPOSE,true,r,R,2.0,clear
speechocean762,train,207,000750068.wav,speechocean_0075,m,6,MARY LIKES TENNIS,tennis,s,S,2.0,clear
speechocean762,train,1682,054010014.wav,speechocean_5401,m,11,WITH MY OWN HAND,with,th,TH,1.8,clear
speechocean762,test,1427,027400171.wav,speechocean_2740,m,20,I HAD SO MUCH FUN WITH YOU YESTERDAY,so,s,S,2.0,clear
speechocean762,test,495,008110286.wav,speechocean_0811,f,20,EVERYTHING IS STARTING TO FALL INTO PLACE PERFECTLY,everything,th,TH,2.0,clear
speechocean762,train,521,010330033.wav,speechocean_1033,m,30,THERE'S NO TIME TO WASTE,there's,r,R,2.0,clear
speechocean762,train,2325,096250007.wav,speechocean_9625,f,25,BUT OF ONE THING SHE IS SURE.,thing,th,TH,2.0,clear
